Specify early-control multisig,Whitelist,Weight,,,,,,,,,Methodology,
0x8595B7e8F4d3287248DB45AcA4Ba4EaCFe4Ab78e,POAP,1,,,,,,,,,,
0x38bce8c1ca5a061aa8e2b4750c18ba3efb27ced9,POAP,1,,,,,,,,,,
0x210b0D0694ff95c99dD693DD89CDF2f88de6beC4,POAP,1,,,,,,,,,,
0xf7108923aD53c6Ef90B6673bb3EC4Af59342339F,POAP,1,,,,,,,,,,
0x8DB32d6ECCe6b7a3DBEbFAEbE9B329022EC86aCF,POAP,1,,,,,,,,,,
0x8b8f9A972B19A26287b28162e49787a1f3ec5A32,POAP,1,,,,,,,,,,
0x644AEDa9E5797474B28A656d9e2016A927B0aE1B,POAP,1,,,,,,,,,,
0x41866fbD59371800a7A6A2e314641CD69Cd7247D,POAP,1,,,,,,,,,,
0x8b21033337a7066bCFf10Fe0b3CA2A9DA1c58A1d,POAP,1,,,,,,,,,,
0xc9535b697E0B430798443c6CA5A8Be257aD368b0,POAP,1,,,,,,,,,,
0x522DFfc539c264A8f7E0B91102E899b33f4DAbc3,POAP,1,,,,,,,,,,
0xfB767Bcde95F4a30231c31E9aC53cCAe62fe2b98,POAP,1,,,,,,,,,,
0x6A897b32996D342535791a74B8a40E75DDf2486e,POAP,1,,,,,,,,,,
0x886241e011A6C148bdD96B097EB27962f8A1c5F0,POAP,1,,,,,,,,,,
0xa806D8B9be2C56376264F81F62416cB704ce81BD,POAP,1,,,,,,,,,,
0xB768c53CB0E6E38716C8340c104335ffDB64B59A,POAP,1,,,,,,,,,,
0xa6E381D8204d9F407C1a9e5EA4dFa433a75188C3,POAP,1,,,,,,,,,,
0x95687C27DcE4D413a91A0E1fd0478F4751da8730,POAP,1,,,,,,,,,,
0x6666660cbB363fc48E0f06C9239641c3302ed862,POAP,1,,,,,,,,,,
0x855eAb463C41F6Ba5DE353c462878D930d7895Ea,POAP,1,,,,,,,,,,
0x00e9114dbFeb686eB736f78Aa481eD0528e200a8,POAP,1,,,,,,,,,,
0xee680e5c2C5251261061F12BA3a5c470D2B6AE83,POAP,1,,,,,,,,,,
0x50B6d717429F56527676d2431aAA5b3f0FA26a93,POAP,1,,,,,,,,,,
0xd5a2686B02A15b5269848DEe6e913F07F459782E,POAP,1,,,,,,,,,,
0xcdc82d78cb49d4baa06d0988afdd27261b0667b2,POAP,1,,,,,,,,,,
0xF4F56fA0D045ae0e6Ba8f82e2C32887FE0B152Ea,POAP,1,,,,,,,,,,
0xd295584135829D89427674B72560222B06E08a15,POAP,1,,,,,,,,,,
0x20Eb6C4F1221C3D3029761C396eceDA6114e1A05,POAP,1,,,,,,,,,,
0x08f613Db560a38c330414062e1Aac22e5f80876F,POAP,1,,,,,,,,,,
0x611DaBF15f0077c64fDB5067376Ad593191e65F3,POAP,1,,,,,,,,,,
0xA9c2ce9dcc090af921FB0a1F874962F65A4b6D9b,POAP,1,,,,,,,,,,
0x2272a321f0151189d66881f5C0971899897eF71B,POAP,1,,,,,,,,,,
0xa9F3B26C5Fe081669f88B48a59B370edFDf3e4a1,POAP,1,,,,,,,,,,
0xCC9C3D6ed709D47255815FF5b5BB17A745B7CEED,POAP,1,,,,,,,,,,
0x5599b4EAdDd319e2F462b27fC8378B0BFaD309CA,POAP,1,,,,,,,,,,
0x9843C8a8263308A309BfC3C2d1c308126D8E754D,POAP,1,,,,,,,,,,
0x0590C193Aa1E23849263FF52Ef769F4CDdb6e947,POAP,1,,,,,,,,,,
0x52cAC9F2df3068107c95DB3Acf3f6B1256d75E45,POAP,1,,,,,,,,,,
0x46686E5420B34d5950d37855291d970fBa5527b6,POAP,1,,,,,,,,,,
0x14Ca9669A2D8E353560b85474575c5FfDe245220,POAP,1,,,,,,,,,,
0xE85D65E3927451cCC130457e75bF83ee1a5B85c6,POAP,1,,,,,,,,,,
0x675454Ae78d25632fC26763Fa9CB72a99Cb0A36e,POAP,1,,,,,,,,,,
0x8638c0a8C936DeFaCB575a2AD5B103F2a3876cE7,POAP,1,,,,,,,,,,
0x7bFbaBDa21BEEBB17E284901BfC41E942F8128C8,POAP,1,,,,,,,,,,
0x0ed7C72398379F60CeEC0659E3AD6bFdBAa465a8,POAP,1,,,,,,,,,,
0x195d5C9A18348765F2BD62a7dc8D389554a28d82,POAP,1,,,,,,,,,,
0x61BE34fFb735B792ad9126E5b0e4c00b0f5e1273,POAP,1,,,,,,,,,,
0x367bF4A80DA0Ed955DbeFb228c60fDf20C2f85B2,POAP,1,,,,,,,,,,
0x3df615fd0db1e44db65716089cbc1d8f7d572ea6,POAP,1,,,,,,,,,,
0x440eeef2cea79bc4af1ab533d4b381d453dfc900,POAP,1,,,,,,,,,,
0x4Dd980Ae601dB0a0856F3B7ABd6DD155Efa67b9D,POAP,1,,,,,,,,,,
0xEFAD0017ee6bcD0F38a8e559761493aA5C433FEA,POAP,1,,,,,,,,,,
0x0e815C6156E2BE737bd8e81D145D816A517CEBa1,POAP,1,,,,,,,,,,
0x1b4Cad2Cb2AD1B4dF797AaCf046576A8d75AcD45,POAP,1,,,,,,,,,,
0x426DC9dCB3C0d6A283268B4bb51AeC48CEB18854,POAP,1,,,,,,,,,,
0xB649642DEe8E9E25b21cfc67DA7DCf86828dd60D,POAP,1,,,,,,,,,,
0x79406759dcf50601263865386e747db8ee2f562b,POAP,1,,,,,,,,,,
0x6840a08B4e51Cd863BbE6c902b60C59dBCA85f97,POAP,1,,,,,,,,,,
0x945D28dF9779795BDab5BC6FDD9f36c0Ef1F7190,POAP,1,,,,,,,,,,
0x8efe50a4b8c8b64fdc93a5b1712fd735d8223cd5,POAP,1,,,,,,,,,,
0x319DCd0306908Ce08Ffa6F5e5b6B6a4ff8CCB9DE,POAP,1,,,,,,,,,,
0x60959ed8307ee2b0d04306f6b319aeee8864f1ee,POAP,1,,,,,,,,,,
0x840B1dC2abb99f1F86D549303719610F346B2aaF,POAP,1,,,,,,,,,,
0x6E1DA38F9d9D87ce228234a570D992D4DB294fA1,POAP,1,,,,,,,,,,
0xf533f2AB9460DB8d665DDe79773F20eCfB35f860,POAP,1,,,,,,,,,,
0x6823636c2462cfdcD8d33fE53fBCD0EdbE2752ad,POAP,1,,,,,,,,,,
0x5Ac56257422bF362cec13a4367F86dd0a340f79a,POAP,1,,,,,,,,,,
0x75aAfefc48D23C65F49603491630308DcBd468f5,POAP,1,,,,,,,,,,
0xE9D18dbFd105155eb367fcFef87eAaAFD15ea4B2,POAP,1,,,,,,,,,,
0x475bF2eaf0c54a457c7979764b6dF973F4915964,key individual,5,,,,,,,,,,
0xcB1a413d8D08b6E8197a3F02d38605d6eFD486c7,key individual ++,10,,,,,,,,,,
0xae6Ed364a362ADBEC7Ac4a298BC9537C588694c1,key individual ++,10,,,,,,,,,,
0x47b78ACC6D29428F128Eb04B467D316e548e4B89,key individual ++,10,,,,,,,,,,
0x935D2fD458fdf41B6F7B62471f593797866a3Ce6,key individual ++,10,,,,,,,,,,
0xb453A1B16De1A0C930Ce630331A52bE9ae5586a3,key individual ++,10,,,,,,,,,,
0xfA53D837B5dDd616007F91487F041d27edb683A0,key individual ++,10,,,,,,,,,,
0x648aA14e4424e0825A5cE739C8C68610e143FB79,key individual ++,10,,,,,,,,,,
0x85f0Ad9533aea4fdc870a8B93B0F7e71c018eFcD,key individual ++,10,,,,,,,,,,
0x82e5a7441870FB67DA9B9be3B135DA1303bB464E,key individual ++,10,,,,,,,,,,
0x019Ed608dD806b80193942F2A960e7AC8aBb2EE3,key individual ++,10,,,,,,,,,,
0x04BBB7eA18EA570aE47d4489991645E4E49bBf37,Snapshot,1,,,,,,,,,,
0x06F398ce76aCc1fCE97B7Cab0eb2a96BA9230c9b,Degenscore,3,,,,,,,,,,
0x0fb20260d3E8b9D3023Ca3A5d3423Da7C316e6a8,Degenscore,3,,,,,,,,,,
0x13224F6760C29f4Da18ee3Fc5436e64010f0c1b0,Degenscore,3,,,,,,,,,,
0x1A8167907256ECE255be4563c141C88EE16427CA,Degenscore,3,,,,,,,,,,
0x1aaF5e41c2c73617bc120097547A3410CaF6718A,Degenscore,3,,,,,,,,,,
0x2068D14Ee50772DD6e89c6F64F32Adad0Cc936Ef,Degenscore,3,,,,,,,,,,
0x20eA21B8C700c9186F4F910db0A39578F13156EA,Degenscore,3,,,,,,,,,,
0x24878Dc8aedEAF05c7097bBFe65a97c2fC13d15e,Degenscore,3,,,,,,,,,,
0x2F595C056e785E13579128DF27cAD2968d034BA4,Degenscore,3,,,,,,,,,,
0x31A406EfBD18897c85A028CA2Ad9Bbf06FebAA2c,Degenscore,3,,,,,,,,,,
0x34868ed83815AaA53cD1F85032Beaee678A9e8de,Degenscore,3,,,,,,,,,,
0x34EcfCa1dD05f10bdFB2A6EA4678388a00791aEF,Degenscore,3,,,,,,,,,,
0x382Cab376440F92d4943f8b47Dd45645CF98BE0C,Degenscore,3,,,,,,,,,,
0x38dAEa6f17E4308b0Da9647dB9ca6D84a3A7E195,Degenscore,3,,,,,,,,,,
0x3A409EfF50A47aEeF294E3f0BB3874490dD99abc,Degenscore,3,,,,,,,,,,
0x3Ec6732676dB7996c1b34E64b0503F941025Cb63,Degenscore,3,,,,,,,,,,
0x41E260E8F07615418968C5Fc7D10e277Cf7eaB56,Degenscore,3,,,,,,,,,,
0x421A8A0C6388FaA1550E2636538d8d7605a8cEde,Degenscore,3,,,,,,,,,,
0x42aDD773B02585dbAF024Db751d8944618aDa20A,Degenscore,3,,,,,,,,,,
0x431b5DDB0AcE97eBC3d936403ea25831BaD832B6,Degenscore,3,,,,,,,,,,
0x47F7EA0dd4418AA1cec00786F5C47623aC37bA42,Degenscore,3,,,,,,,,,,
0x4FA4167b3C94A80416bBc768fB919BF3AcE9F8C2,Degenscore,3,,,,,,,,,,
0x4cB75146e98562C9d79b31649C6C739e4DCB7CD5,Degenscore,3,,,,,,,,,,
0x52B0c756d6f36af804C51211BD5A1fA4AB5dc911,Degenscore,3,,,,,,,,,,
0x52d0Fc347560cC997f87984200F4a9344eCDC597,Degenscore,3,,,,,,,,,,
0x5805EC51c516e3aa9907D2dbfFeA7F267B1baA23,Degenscore,3,,,,,,,,,,
0x5A4B09693CcaA2c3218592D0bAFa7788A01F4600,Degenscore,3,,,,,,,,,,
0x5dBC6208Cc2eCB91943355486987AB89B6E7DC2A,Degenscore,3,,,,,,,,,,
0x63DaE0946A44eeeAD00C8B30ec206Fda63F7DFE1,Degenscore,3,,,,,,,,,,
0x679B4172E1698579d562D1d8b4774968305b80b2,Degenscore,3,,,,,,,,,,
0x67D6140FDa661346ad4785F35412aa43fA3224b1,Degenscore,3,,,,,,,,,,
0x6D29eB3fE1229DCcCaFe51A085234A0c76Ef6c8e,Degenscore,3,,,,,,,,,,
0x6a5dBF2Fb5206EC8192620810C3edB6d5e62B188,Degenscore,3,,,,,,,,,,
0x6d0BBe84eBa47434a0004fc65797B87eF1C913b7,Degenscore,3,,,,,,,,,,
0x6d8d524dbE93B62995285D6be5Fbf3d0CCC0f2FF,Degenscore,3,,,,,,,,,,
0x716722C80757FFF31DA3F3C392A1736b7cfa3A3e,Degenscore,3,,,,,,,,,,
0x75FD2BEA5C16F587565770250d638d967f982953,Degenscore,3,,,,,,,,,,
0x767A60F295AEDd958932088F9Cd6a4951D8739b6,Degenscore,3,,,,,,,,,,
0x76Da9F88e63a85Ba8BFA19F3821D5A271753D3dc,Degenscore,3,,,,,,,,,,
0x76d2DDCe6b781e66c4B184C82Fbf4F94346Cfb0D,Degenscore,3,,,,,,,,,,
0x786694B02F1d331Be540e727f1F2a697C45b57E4,Degenscore,3,,,,,,,,,,
0x78A18DdEcDa44F7d298d9B37512ED8a7f6B226C7,Degenscore,3,,,,,,,,,,
0x7Ed7380023e63B1F59D546Fd9B8E982f2A31ca73,Degenscore,3,,,,,,,,,,
0x7bcD790D1282622dA859625F3786bE9F33042d50,Degenscore,3,,,,,,,,,,
0x7d4D64A7b34310D5Cfc19181b2A526cdCF462cec,Degenscore,3,,,,,,,,,,
0x8330A84D3C16A55302f921C36979B1067418053a,Degenscore,3,,,,,,,,,,
0x887C3599c4826F7b3cDe82003b894430F27d5b92,Degenscore,3,,,,,,,,,,
0x88Bd639d6B029596B029c61490F29f57b0bF4a3f,Degenscore,3,,,,,,,,,,
0x8a4a50B13Fd2cb36FeB96c408CB98B4c9F2b8F25,Degenscore,3,,,,,,,,,,
0x8bC8b4E4921101BcC56ec084b906069b73de7276,Degenscore,3,,,,,,,,,,
0x8c80c1FE10912398Bf0FE68A25839DefCaef588e,Degenscore,3,,,,,,,,,,
0x91A502BaE962c2C5DA1FeC8c4EC69f2A2A84a283,Degenscore,3,,,,,,,,,,
0x959f8c10f1858c47344DcaCa1F9850128Fdce825,Degenscore,3,,,,,,,,,,
0x987f05B5eEB8B30b02329D3888bebc3a7424e999,Degenscore,3,,,,,,,,,,
0x9Bc54B27D43c0DE1683ce9f9266D6bC22F687c3B,Degenscore,3,,,,,,,,,,
0x9Fc7EEACD27d38a436462BB43AD97E49106820D7,Degenscore,3,,,,,,,,,,
0x9b616Ac1D31F17Be9B23560d93699cA7732e2808,Degenscore,3,,,,,,,,,,
0xAb769309EbCEEDa984E666ab727b36211bA02A8a,Degenscore,3,,,,,,,,,,
0xB6bd1b9b3e6e3512BB354789289f6d8FBc0F65BC,Degenscore,3,,,,,,,,,,
0xB72eD8401892466Ea8aF528C1af1d0524bc5e105,Degenscore,3,,,,,,,,,,
0xC34aE1A39662415a4720d4A3e7C2Be0E202568C2,Degenscore,3,,,,,,,,,,
0xCB53a818042Db647cb01672751B0E4efCa29cF55,Degenscore,3,,,,,,,,,,
0xCEF28ce7884Ae973990fb826C1986afaa9319B9A,Degenscore,3,,,,,,,,,,
0xCc2005844AeABbd4d663f7C45C9bd1369eb062b3,Degenscore,3,,,,,,,,,,
0xCf2b7c6Bc98bfE0D6138A25a3b6162B51F75e05d,Degenscore,3,,,,,,,,,,
0xD5231D23eD357409a538541358A4A6a0496B22cd,Degenscore,3,,,,,,,,,,
0xDC6657A6e3eE8ec7004DADD99A7A030b975556f8,Degenscore,3,,,,,,,,,,
0xE1A2CdD4FB58Eee09da78Db898ADBaDCfE5f1780,Degenscore,3,,,,,,,,,,
0xE5c80A7963C0d8f4aB9c0bB8d854E47594Cf9394,Degenscore,3,,,,,,,,,,
0xEFde6a97AF618AD407211C3D5d494BC257948208,Degenscore,3,,,,,,,,,,
0xF01B0ddebd3C22125ac691489A856d7e562bA534,Degenscore,3,,,,,,,,,,
0xF7e8cAeFa7A22999AA7a2DFe7bE570DbB341afB1,Degenscore,3,,,,,,,,,,
0xFFd92144CAfD599A5A93E4805CA4d8f0E666D623,Degenscore,3,,,,,,,,,,
0xFe3Fd57379b65Ba4B0fe1E481e07E969153ACaE1,Degenscore,3,,,,,,,,,,
0xa1b1A631c0c1dD4899deC7C343Ee59aD21867803,Degenscore,3,,,,,,,,,,
0xa5b7891cfebDCf04B62Ede5D68E7cE524d4Cdc86,Degenscore,3,,,,,,,,,,
0xa734288DA3aCE7F9a5e5CAa6Df929126f2e67d52,Degenscore,3,,,,,,,,,,
0xa77CE92A601D504a6D64af843EB5a3994616969c,Degenscore,3,,,,,,,,,,
0xaE256cD2d13353e549d09aEA8D4105c8d1cc09d8,Degenscore,3,,,,,,,,,,
0xb4CaA764e2bf087f1a7a0ceC43250892022787d9,Degenscore,3,,,,,,,,,,
0xbAA32387bd55553Ec806622d524b12BbB8242a19,Degenscore,3,,,,,,,,,,
0xbEB439195367d87184733bAdb1f4F26A7df9C576,Degenscore,3,,,,,,,,,,
0xbd7dbb5886786AF713eBb1841323C528699BD92D,Degenscore,3,,,,,,,,,,
0xcb7958Ddf673Aa8f21614346d3E1c46182A9454d,Degenscore,3,,,,,,,,,,
0xd08Da3621A547d7D7Cb07425e6AA6679C566e40F,Degenscore,3,,,,,,,,,,
0xd83256a8BB182e7BE2382550Ed24861C71108d35,Degenscore,3,,,,,,,,,,
0xeFD67615d66E3819539021d40E155e1a6107F283,Degenscore,3,,,,,,,,,,
0xf4e22849bC1162082Cc7Ae62F23c25aCabEbfcEF,Degenscore,3,,,,,,,,,,
0xfAf6f09DF88E79fa2A92B18C676314b1e47A4468,Degenscore,3,,,,,,,,,,
0xfdc79905818Aa8e0ff637c2627C98B1E8B5A54b5,Degenscore,3,,,,,,,,,,
0xf7476Db5B717aC661C027e684456115ab1e728C3,Degenscore,3,,,,,,,,,,
0x9aC41e441131d8BAD5f165c2a8dd71e5F7BfaEA8,Degenscore,3,,,,,,,,,,
0x186baD94057591918c3265C4Ddb12874324BE8Ac,Degenscore,3,,,,,,,,,,
0x14Ce500a86F1e3aCE039571e657783E069643617,Degenscore,3,,,,,,,,,,
0x945294C67752BD0A453975c04e3078c487a858df,Degenscore,3,,,,,,,,,,
0xc9cA00D51b5E56A065d97922ffF86Ff96123685d,Degenscore,3,,,,,,,,,,
0x00493aA44BCfd6F0c2EcC7F8B154e4fB352d1c81,Degenscore,3,,,,,,,,,,
0x7f8c1877Ed0DA352F78be4Fe4CdA58BB804a30dF,Degenscore,3,,,,,,,,,,
0x81D98c8fdA0410ee3e9D7586cB949cD19FA4cf38,Degenscore,3,,,,,,,,,,
0xf3aFc2383a0B45ae73D77B49dF7F2184B1Ad4B90,Degenscore,3,,,,,,,,,,
0x0d6E94D085A597f316bE1833649e05a45103e873,Degenscore,3,,,,,,,,,,
0x5b02dA8420dd9F77a33C6E2b22Dc87fE22c17a30,Degenscore,3,,,,,,,,,,
0x049808d5EAA90a2665b9703d2246DDed34F1EB73,Degenscore,3,,,,,,,,,,
0xA92A40457E419c5EC245A646da09112cDcC6cfb6,Degenscore,3,,,,,,,,,,
0xb83Ac7549db7774aB59117483933bCF11f27C090,Degenscore,3,,,,,,,,,,
0x4A40Eb870DcF533D4dC097c3d87aaFE9f64490A1,Degenscore,3,,,,,,,,,,
0x2993E1D02b11377f44455AEdc618C705acbb0591,Degenscore,3,,,,,,,,,,
0x8847EBaaf29A18396e49191602f8d8D141b98aa7,Degenscore,3,,,,,,,,,,
0xB965d68052B849B29fE25497C51659BF9678bC9B,Degenscore,3,,,,,,,,,,
0xFA45D06f58A59F2775796ea6098E780ae87640f1,Degenscore,3,,,,,,,,,,
0xc88d7DC8Dfa23d3769f7e8241f761D09A10D9831,Degenscore,3,,,,,,,,,,
0x9FB438f1a292fbdaF4f569a8f2e2E2972c0172eC,Degenscore,3,,,,,,,,,,
0x9BB6aCEE72Ef687E9e0bB1B78C908526D967B745,Degenscore,3,,,,,,,,,,
0x44265daE5c21110b0dfDd421503CE3e1CA3280a5,Degenscore,3,,,,,,,,,,
0x14b889B25e70f60D8Dc0aa5F10c83680add61351,Degenscore,3,,,,,,,,,,
0xA99C4F924a167cdEc1486aa9920de70A48455Ab2,Degenscore,3,,,,,,,,,,
0x094e4b82a5722271546CCa99c8C351BD840669AE,Degenscore,3,,,,,,,,,,
0xF5b18c7BB5D760a7c899E0c48d855DC5A49f1949,Degenscore,3,,,,,,,,,,
0x3DF10334531A3c86590245e12Be0104Dd3459159,Degenscore,3,,,,,,,,,,
0x014607F2d6477bADD9d74bF2c5D6356e29a9b957,Degenscore,3,,,,,,,,,,
0x92a4F58009dF9eaC5f2AF6d05977683639f0060e,Degenscore,3,,,,,,,,,,
0x49E53Fb3d5bf1532fEBAD88a1979E33A94844d1d,Degenscore,3,,,,,,,,,,
0x07c2af75788814BA7e5225b2F5c951eD161cB589,Degenscore,3,,,,,,,,,,
0x185C034Bdc0ca1d66Dc75650D33DEA190315595b,Degenscore,3,,,,,,,,,,
0xE6C486eb5f5cC2C64b53AB6c3942986D648C9b89,Degenscore,3,,,,,,,,,,
0xF4844a06d4f995C4c03195AfcB5Aa59dCBB5b4Fc,Degenscore,3,,,,,,,,,,
0xDecd4b961B1984c44AFbADbE2844777A627572aA,Degenscore,3,,,,,,,,,,
0x4532280A66a0c1c709f7e0c40B14b4dEA83253C1,Degenscore,3,,,,,,,,,,
0x6C13FC8EF50144A21702415d57ece0A09879fCFb,Degenscore,3,,,,,,,,,,
0x18C6A47AcA1c6a237e53eD2fc3a8fB392c97169b,Degenscore,3,,,,,,,,,,
0x79C4213a328E3B4F1D87b4953C14759399dB25E2,Degenscore,3,,,,,,,,,,
0xd61daEBC28274d1feaAf51F11179cd264e4105fB,Degenscore,3,,,,,,,,,,
0x5691CCeA44Fc4a53886fF1b8666c89321f73C49D,Degenscore,3,,,,,,,,,,
0xDa5B7F6d7c32DBC04e3eA7e0E9b1EED6342275B1,Degenscore,3,,,,,,,,,,
0xF2398a92aF4619843A08e3C34e5A23918EB4cD5A,Degenscore,3,,,,,,,,,,
0x410DCF5bc94A68C8de5Ae99c18A89a3a8946462c,Degenscore,3,,,,,,,,,,
0x10D2a2cCddbf3Ed58BA4722A30d97660A01EE270,Degenscore,3,,,,,,,,,,
0x16a3C4AB0db726beE89aD1b563b3eEf21C4C0406,Degenscore,3,,,,,,,,,,
0x327b9dEe1830F8201efa751fd96F7B1aD0b300A1,Degenscore,3,,,,,,,,,,
0x843aa999827ae6d187F8a5b6ab4afB1B1597551D,Degenscore,3,,,,,,,,,,
0xcd882Ea4a38968f5d8ae4d7c77d8C20317A2Dda0,Degenscore,3,,,,,,,,,,
0x38430336153468dcf36Af5cea7D6bc472425633A,Degenscore,3,,,,,,,,,,
0x81aA6141923Ea42fCAa763d9857418224d9b025a,Degenscore,3,,,,,,,,,,
0xc35B9b6990C4DAf088aD44036a42b2c3D6466687,Degenscore,3,,,,,,,,,,
0x94C99D650415CF4119Dd6398DBC160a4B3952c78,Degenscore,3,,,,,,,,,,
0xd353bDE2c00ca5EE95461031808aD34Bcb2c78cA,Degenscore,3,,,,,,,,,,
0x3AA6605d87f611E43aD0a64740d6BeF9b80FCD2C,Degenscore,3,,,,,,,,,,
0xe88cAc4e10C4D316E0d52B82dd54f26ade3f0Bb2,Degenscore,3,,,,,,,,,,
0x0c4243ca087F4e4738596F33292064e847DA80dA,Degenscore,3,,,,,,,,,,
0x81D4cf8A3892557e4a1571e97b88f0351eF0dcFD,Code4rena,3,,,,,,,,,,
0xfa2Df13a636b8F2FAaA179785797f1f16fDdF8ED,Code4rena,3,,,,,,,,,,
0x63D43942A69b961E398A0F7C260bC3718d320eE2,Code4rena,3,,,,,,,,,,
0x5aDFFa8A38adc0810c1D714624F8Ce52A3a27961,Code4rena,3,,,,,,,,,,
0x30cfB3B033dF25673b35Dc21a77329059d57a69b,Code4rena,3,,,,,,,,,,
0xD0B90DEE950195A846ec7d9F7ebC7f45CEc7B9cC,Code4rena,3,,,,,,,,,,
0xc343235Ec8143EAB788d706165D50082833FF137,Code4rena,3,,,,,,,,,,
0x4bCc7c54E4e8E9a563B92272A51bBFb5d233de32,Code4rena,3,,,,,,,,,,
0x3Ca8C469ff8156eeBB1518FA631bf8ebc5EE0688,Code4rena,3,,,,,,,,,,
0xdf8E030c3BE481be8aAd7D40F34A09524269266A,Code4rena,3,,,,,,,,,,
0x71e6B570A4CE5ab1AcE7BDF3Bb1E642955cbdacB,Code4rena,3,,,,,,,,,,
0x28235dE0121700a462B5098Cff7D3615b050551F,Code4rena,3,,,,,,,,,,
0x7125412fc011d74c26e3ca768ab6224643702313,Code4rena,3,,,,,,,,,,
0x386f6B908640d9f394EF37bC1b8c3a4018fa3dB1,Code4rena,3,,,,,,,,,,
0xB159bEEb1DeA94440820F9A06A2f613974467e0E,Code4rena,3,,,,,,,,,,
0x957342FeBe16d72cE462Ffc649Bfc6fAF96e2da3,Code4rena,3,,,,,,,,,,
0x40385F27D90eb7A7FCa6F521176C6eBADBE57632,Code4rena,3,,,,,,,,,,
0x033e21B02373489ff2f7a2c2f1B109a1bC6158aD,Code4rena,3,,,,,,,,,,
0x4C024e5B3AE9B56319ed7c2D0F73A8535DDFF47e,Code4rena,3,,,,,,,,,,
0x071158363a80220cC3Cd2168e0b3ecFa7cDe6107,Code4rena,3,,,,,,,,,,
0x777bA383e74062dd7948A61471267E8e4370EA39,Code4rena,3,,,,,,,,,,
0xB2fbcF2Fb1Eb86464d60F04bEd4065404cD67e18,Code4rena,3,,,,,,,,,,
0xD5388291EAbe96b56069440C97046791E2F72573,Code4rena,3,,,,,,,,,,
0x1A4f547AeACB962B67Ec2fa35b803DA4F5f9b9D0,Code4rena,3,,,,,,,,,,
0x99c5E30533E8677FF4789bAB9Dae4a97FA30bC47,Code4rena,3,,,,,,,,,,
0xBa910716Fd4b6b4447AeA613993898eeB63844Ad,Code4rena,3,,,,,,,,,,
0x38c40EAd3D0Fe7959eb9DFE8337B3c4929884d2c,Code4rena,3,,,,,,,,,,
0x154DB26C46B35002f5EbD7b4A5D18B3290411B70,Code4rena,3,,,,,,,,,,
0xa8101F6Ec7080dE84233f1eE4fc1D6A2C1568327,Code4rena,3,,,,,,,,,,
0x0BacBAd41a499bADcD35eF1b7bDC951A119BBD86,Code4rena,3,,,,,,,,,,
0xe180d626a4229c1F1C4cb0278cE071dBcC172AdB,Code4rena,3,,,,,,,,,,
0x00b55eed88b14bf65b422dfa07fbc4941fc0178f,Code4rena,3,,,,,,,,,,
0xa8881ede6ae1404e62f20bb4aa89e5b1a7e1efd8,Code4rena,3,,,,,,,,,,
0xa166faFf77A6b23Afb23AAAf5f685F9C27896BD2,Code4rena,3,,,,,,,,,,
0xca14410735e29650dc240245d96bb376c51477c1,Code4rena,3,,,,,,,,,,
0x0E8ea7AD139C5EB10C6D1076962617D458D0Aed6,Code4rena,3,,,,,,,,,,
0x616e6EC41bE589C7Cd08ee9E2fE8dD0Eaddd8941,Code4rena,3,,,,,,,,,,
alim.eth,HighCouncil,1,,,,,,,,,,
0xbbe98d590d7eb99f4a236587f2441826396053d3,key individual,5,,,,,,,,,,
0xA5dF0cf3F95C6cd97d998b9D990a86864095d9b0,key institution,5,blockworksresearch,,,,,,,,,
0xb5B069370Ef24BC67F114e185D185063CE3479f8,key individual,5,,,,,,,,,,
0x3070FeEAfD678751c29171Bacd0042Fb370DEE00,key institution,5,cornell,,,,,,,,,
0x539629494be6b004d33d290e6243806750a3a2f4,key individual,5,,,,,,,,,,
0x406b607644c5d7bfda95963201e45a4c6ab1c159,key institution,5,synthetix council,,,,,,,,,
0x6EdA5aCafF7F5964E1EcC3FD61C62570C186cA0C,key individual,5,,,,,,,,,,
0xE93D59CC0bcECFD4ac204827eF67c5266079E2b5,key institution,5,georgia tech,,,,,,,,,
0x80fc5137886375e7e5c9fbaaf3f1bfcf86bce482,key individual,5,,,,,,,,,,
0x2b7839e74e8a9145e594810508006b3e856088f8,key individual,5,,,,,,,,,,
0x3fb19771947072629c8eee7995a2ef23b72d4c8a,key institution,5,pgov (group of large op delegates0,,,,,,,,,
0x11cf2f033b079fbb195425bfcb7d5dac4db2d752,key individual,5,,,,,,,,,,
0x995013b47ef3a2b07b9e60da6d1fff8fa9c53cf4,key institution,5,Uni south carolina/ op delegate,,,,,,,,,
0x84ad922d23A7613e0d25F36CB65CD5F92a155110,key individual ++,5,,,,,,,,,,
0xDD1E0799211d06217d4DdF34586f994CC9B4e6F0,key individual ++,5,adcv,,,,,,,,,
0xcc81578d163a04ea8d2eae6904d0c8e61a84e1bb,key individual ++,5,SebVentures,,,,,,,,,
